quizzes,solutions
040082060759160000020709005936040000800057200000000840502001609300800000061300720,143582967759164382628739415936248571814657293275913846582471639397826154461395728
007000100930007064000084209040000350005709000016020008560008042100690000802035700,427956183938217564651384279249861357385749621716523498563178942174692835892435716
650001780204900030000507006730000009800000340001260800097000010503104020080639500,659341782274986135318527496735418269826795341941263857497852613563174928182639574
030470060000500009007080500040018002609000803105020000206300004904002070350100906,531479268862531749497286531743918652629754813185623497276395184914862375358147926
600007098490600700000300050004015000731002000020040806002080309300009002085000471,653427198498651723217398654864915237731862945529743816172584369346179582985236471
870032060009000001000000487005068170630004800207900000750400010000026904046350000,874132569569847231123695487495268173631574892287913645752489316318726954946351728
500908003030005207000400500604003080200090100075016020190080400000000001047020936,521978643438165297769432518614253789283794165975816324196387452352649871847521936
004001003960800570700560402008307190040002608000000030203095000000600310580104009,854271963962843571731569482628357194347912658195486237213795846479628315586134729
201700003600001408070049500900406000034005802000820700028500010010000056096307004,241758693659231478873649521982476135734195862165823749328564917417982356596317284
243100500001050807000600040007068029050304008002000403704003905910200000080005700,243187596691452837578639241437568129159324678862791453724813965915276384386945712
205000800008000760001390004607000402802006003490810600009065200000403057020007010,245671839938254761761398524617539482852746193493812675379165248186423957524987316
060070809000006050290005000008003140100249060300500020504038600000900701810620000,465372819781496253293815476928763145157249368346581927574138692632954781819627534
007501600008009020600030507009047000040000018012005030095780040800003001000904006,937521684458679123621438597389147265546392718712865439195786342864253971273914856
850000002096010300000900006002063500710800000300250740070640028000005030480070090,857436912296518374134927856942763581715894263368251749573649128629185437481372695
000850007900100806250007034310090082000610500007003600162309005800000000090506200,631854927974132856258967134316795482429618573587423691162389745845271369793546218
030500100502000409009810000483006090700080002060037005004109060070020000020645310,837594126512763489649812573483256791795481632261937845354179268176328954928645317
005008900016400350043006007500260010107003260000000409200750008609080004000092730,725138946816479352943526187594267813187943265362815479231754698679381524458692731
010060803000108006020000700300900050409027680602504007500030004004095230007800900,715269843943178526826453719371986452459327681682514397598632174164795238237841965
000800150804009000023016000050090010040700030001300875035060280100004067702005903,976823154814579326523416798357698412248751639691342875435967281189234567762185943
000674000019050204073000008200400530080900000001035000000520060098006301706310945,852674193619853274473192658267481539385967412941235786134529867598746321726318945
090000741607030000050080090000420900200001050060573080074056200000902370301800000,893265741647139825152784693715428936238691457469573182974356218586912374321847569
030000006170900002590201780709300010000007540000859300005082900864000070000060031,432578196178936452596241783759324618283617549641859327315782964864193275927465831
570010800090600020000400005380940002201308006060500700015890063009030104000002007,576213849498657321132489675387946512251378496964521738715894263629735184843162957
000270406001509270008100390000004009803001054065980030100700600050000080020063000,539278416641539278278146395712354869893621754465987132184795623356412987927863541
000260450800000700302059006730580090506040081010002000000170004609000000401096208,197268453865413729342759816734581692526947381918632547283175964679824135451396278
000001367430000050090020000017084005804600720000150009002908046000003000085702190,528491367431876952796325814917284635854639721263157489372918546149563278685742193
